wmpid,face_url_2022,face_category_2022,face_2022,full_name
WMPID111,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Justin__Pgaglino___.jpg,House,yes,Justin Paglino
WMPID115,,House,yes,Eleanor Holmes Norton
WMPID5148,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/DavidRogers.jpg,House,yes,David Rogers
WMPID4494,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/GMerk.jpeg,House,yes,Gregory Charles Merk
WMPID122,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Al_Lawson_115th_Congress_photo.jpg,House,yes,Al Lawson
WMPID124,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/KatCammack.jpg,House,yes,Kat Cammack
WMPID127,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/GaryKonizFL.png,House,yes,Gary Koniz
WMPID3921,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Erick_Aguilar-3.jpg,House,yes,Erick Javier Aguilar
WMPID136,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Daniel_Webster__Florida_-7_fixed.jpg,House,yes,Daniel Webster
WMPID4347,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Sergio-Ortiz.jpg,House,yes,Sergio Ortiz
WMPID3114,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jose_Castillo_FL1.png,House,yes,Jose Castillo
WMPID2107,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Willie_Montague.jpeg,House,yes,Willie Montague
WMPID144,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Anna_Paula_Luna.jpg,House,yes,Anna Paulina Luna
WMPID145,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jacob_Curnow.jpg,House,yes,Jacob Curnow
WMPID147,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/ScottFranklinFL.png,House,yes,Scott Franklin
WMPID149,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Frederica_S._Wilson.jpg,House,yes,Frederica Wilson
WMPID151,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/TheodoreMurray.jpg,House,yes,Theodore Murray
WMPID155,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Cindy_Banyai1.jpg,House,yes,Cindy Lyn Banyai
WMPID2265,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/DarrenAquino.jpeg,House,yes,Darren Dione Aquino
WMPID160,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Patrick_Post.jpeg,House,yes,Patrick Post
WMPID1834,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Lateresa-Jones.jpg,House,yes,Lateresa Ann Jones
WMPID163,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Laura_Loomer1.png,House,yes,Laura Loomer
WMPID166,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/James_Pruden.jpg,House,yes,Jim Pruden
WMPID4162,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Christine_Scott.jpg,House,yes,Christine Scott
WMPID169,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/CarlaSpaldingFLHouse.png,House,yes,Carla Spalding
WMPID172,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Aug192020405PM_80182230_VernRedPortrait.jpg,House,yes,Lavern Spicer
WMPID175,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Carlos-Gimenez.PNG,House,yes,Carlos Gimenez
WMPID180,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Val-Almonord.PNG,House,yes,Valbrun Almonord
WMPID185,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/WilliamsNikema.jpg,House,yes,Nikema Williams
WMPID189,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Marjorie_Taylor_Greene_for_Congress.jpg,House,yes,Marjorie Greene
WMPID1902,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mark_Gonsalves2.png,House,yes,Mark Gonsalves
WMPID191,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/rmccormick.PNG,House,yes,Richard McCormick
WMPID192,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Austin_Scott_113th_Congress.jpg,House,yes,Austin Scott
WMPID195,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Andrew-Clyde.PNG,House,yes,Andrew Clyde
WMPID197,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/LizJohnson.jpg,House,yes,Liz Johnson
WMPID3294,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Caesar-Gonzales.PNG,House,yes,Caesar Gonzales
WMPID206,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Joseph-Akana.PNG,House,yes,Joe Akana
WMPID209,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/428px-Ashley_Hinson.jpg,House,yes,Ashley Hinson
WMPID212,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Randy_Feenstra.jpg,House,yes,Randy Feenstra
WMPID222,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mike_Quigley.jpg,House,yes,Mike Quigley
WMPID228,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Joseph-Severino.PNG,House,yes,Joseph Severino
WMPID233,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/_Mary-Miller_.jpg,House,yes,Mary Miller
WMPID236,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Esther-Joy-King.jpg,House,yes,Esther Joy King
WMPID237,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Frank__Mrvan.jpg,House,yes,Frank J. Mrvan
WMPID5162,https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-6/272445359_265295919022406_379028635261378565_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=09cbfe&_nc_ohc=Ao8AbZ1C-YMAX8o92YR&_nc_ht=scontent-lga3-2.xx&oh=00_AfC634nw722EpZ3NVwWOTiFoJRvLTw48ggrGkgq64AuZSw&oe=63BC8B39,House,yes,Bill Powers
WMPID244,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Victoria_Spartz.jpg,House,yes,Victoria Spartz
WMPID248,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Larry_Bucshon.jpg,House,yes,Larry Bucshon
WMPID254,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Tracey-Mann.PNG,House,yes,Tracey Mann
WMPID256,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Jacob-LaTurner.PNG,House,yes,Jake Laturner
WMPID258,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/80312286_162335658479764_6973397713119346688_n.jpg,House,yes,Amanda Adkins
WMPID267,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Hal_Rogers.JPG,House,yes,Hal Rogers
WMPID271,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Andy_Barr__official_portrait__113th_Congress-7_fixed.jpg,House,yes,Andy Barr
WMPID273,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Steve_Scalise.jpg,House,yes,Steve Scalise
WMPID3163,,House,yes,John Robert Badger
WMPID295,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jake-Auchincloss.jpg,House,yes,Jake Auchincloss
WMPID301,,House,yes,Julie Hall
WMPID317,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/William_Keating.jpg,House,yes,Bill Keating
WMPID4996,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Scott_M._Collier.png,House,yes,Scott M Collier
WMPID320,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/palombi.jpg,House,yes,Chris Palombi
WMPID322,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/NeilParrott.jpeg,House,yes,Neil Parrott
WMPID326,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Gregory_Coll2.jpeg,House,yes,Gregory Coll
WMPID334,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Bill_Huizenga.jpg,House,yes,Bill Huizenga
WMPID338,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/HillaryScholten.jpg,House,yes,Hillary Scholten
WMPID5127,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/David_Canny.jpeg,House,yes,David Canny
WMPID347,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/PaulJunge.jpg,House,yes,Paul Junge
WMPID5154,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mike_Slaiba_.jpg,House,yes,Mike Saliba
WMPID363,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/TylerKistner.jpg,House,yes,Tyler Kistner
WMPID367,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/2019_Official_Portrait-min.jpg,House,yes,Betty McCollum
WMPID375,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Michelle-Fischbach.PNG,House,yes,Michelle Fischbach
WMPID392,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Sam_Graves.jpg,House,yes,Sam Graves
WMPID399,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/BrianFlowers.jpeg,House,yes,Brian Flowers
WMPID1739,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Sam_RankinMT.jpeg,House,yes,Sam Rankin
WMPID402,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Deborah-Ross.jpg,House,yes,Deborah Ross
WMPID405,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/ssmith.JPG,House,yes,Sandy Smith
WMPID406,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Greg-Murphy.jpg,House,yes,Greg Murphy
WMPID413,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Dan-Bishop.PNG,House,yes,Dan Bishop
WMPID1900,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/David-Else.png,House,yes,David Else
WMPID428,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mark-Elworth.jpg,House,yes,Mark Elworth Jr
WMPID436,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/AnnieKuster.jpg,House,yes,Ann Kuster
WMPID443,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/FP1__2__fixed.jpg,House,yes,Frank Pallotta
WMPID5141,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Josh_Gottheimer.jpg,House,yes,Louis Vellucci
WMPID444,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Tom-Kean.jpg,House,yes,Tom Kean
WMPID447,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Billy-Prempeh.jpg,House,yes,Billy Prempeh
WMPID2665,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/DonaldPayneJr.jpg,House,yes,David Pinckney
WMPID451,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/w80182230_headshot.jpg,House,yes,Michelle Garcia Holmes
WMPID453,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Teresa-Leger-Fernandez.PNG,House,yes,Teresa Leger
WMPID2657,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Russell_Best.png,House,yes,Russell Best
WMPID2734,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Sam_Peters_NV_CD4.JPG,House,yes,Samuel James Peters
WMPID2343,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Bridget-Fleming.PNG,House,yes,Bridget Fleming
WMPID470,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JackieGordon.jpg,House,yes,Jackie Gordon
WMPID471,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Andrew-Garbarino.PNG,House,yes,Andrew Garbarino
WMPID475,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/George_Santos2022.jpg,House,yes,George Devolder-Santos
WMPID480,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/ThomasZmich.PNG,House,yes,Thomas Zmich
WMPID489,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/_Nicole-Malliotakis_.PNG,House,yes,Nicole Malliotakis
WMPID497,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Ritchie-Torres.jpg,House,yes,Ritchie Torres
WMPID505,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jamaal-Bowman.jpg,House,yes,Jamaal Bowman
WMPID512,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/EZ.jpg,House,yes,Elizabeth Joy
WMPID3480,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Francis_Conole.jpg,House,yes,Francis Conole
WMPID534,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Bill_Johnson.jpg,House,yes,Bill Johnson
WMPID551,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Stephanie_Bice.jpg,House,yes,Stephanie Bice
WMPID555,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/CliffBentz.jpg,House,yes,Cliff Bentz
WMPID559,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Joanna-Harbour.PNG,House,yes,Joanna Harbour
WMPID560,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Alek_Skarlatos.jpg,House,yes,Alek Skarlatos
WMPID564,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mike_Kelly__Official_Portrait__112th_Congress-7_fixed.jpg,House,yes,Mike Kelly
WMPID571,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Scheller.jpg,House,yes,Lisa Scheller
WMPID572,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JimBognet.png,House,yes,Jim Bognet
WMPID590,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/David_CicillineRI.jpg,House,yes,David Cicilline
WMPID595,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/_Nancy_Mace_.PNG,House,yes,Nancy Mace
WMPID598,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jeff_Duncan.jpg,House,yes,Jeff Duncan
WMPID606,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/_Diana-Harshbarger_.PNG,House,yes,Diana Harshbarger
WMPID5137,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Matt_Makrom.jpeg,House,yes,Richard Baker
WMPID607,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Charles_Fleischmann.jpg,House,yes,Chuck Fleischmann
WMPID609,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Meg_Gorman.PNG,House,yes,Meg Gorman
WMPID610,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Scott_DesJarlais.jpg,House,yes,Scott Desjarlais
WMPID2077,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/George_Flinn.jpg,House,yes,George Jr Flinn
WMPID1239,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/CharlotteBergmann1.jpg,House,yes,Charlotte Bergmann
WMPID617,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Dennis_Clark_TN.jpg,House,yes,Dennis Clark
WMPID628,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/PatFallon.PNG,House,yes,Patrick Fallon
WMPID636,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Wesley-Hunt.jpg,House,yes,Wesley Hunt
WMPID2863,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Laura-Jones.jpg,House,yes,Laura Jones
WMPID639,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/jt.png,House,yes,Johnny Teague
WMPID3680,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Roy_Eriksen.jpg,House,yes,Roy Eriksen
WMPID645,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/August-Pfluger.PNG,House,yes,August Pfluger
WMPID650,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Ronny-Jackson.jpg,House,yes,Ronny Jackson
WMPID3356,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mikal-Williams.PNG,House,yes,Mikal Williams
WMPID654,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/MonicaDeLaCruzHernandez1.jpg,House,yes,Monica De La Cruz Hernandez
WMPID655,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/IreneArmendariz-Jackson.jpeg,House,yes,Irene Armendariz-Jackson
WMPID1903,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Dan_McQueen.PNG,House,yes,Eldon Dan Mcqueen
WMPID667,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Troy-Nehls.PNG,House,yes,Troy Nehls
WMPID3038,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/jsquires.jpg,House,yes,Joseph Jr. Leblanc
WMPID671,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Beth-VanDuyne.PNG,House,yes,Beth Van Duyne
WMPID4973,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Chris_Royal.png,House,yes,Chris Royal
WMPID688,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Tony-Gonzales.jpg,House,yes,Tony Gonzales
WMPID690,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Jenny_Garcia_Sharon.PNG,House,yes,Jennifer Sharon
WMPID696,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/BlakeMoore.jpg,House,yes,Blake Moore
WMPID706,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Burgess-Owens.jpg,House,yes,Burgess Owens
WMPID5138,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/David_Foster1.jpeg,House,yes,David Foster
WMPID713,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Leon_Benjamin.jpeg,House,yes,Leon Benjamin
WMPID715,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Bob_Good.jpg,House,yes,Bob Good
WMPID726,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Morgan_Griffith.jpg,House,yes,Morgan Griffith
WMPID735,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Rick_Larsen.jpg,House,yes,Rick Larsen
WMPID736,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Jason_Call1.jpg,House,yes,Jason Call
WMPID742,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Elizabeth-Kreiselmaier.PNG,House,yes,Elizabeth Kreiselmaier
WMPID743,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Suzan_DelBene__official_portrait__112th_Congress-7_fixed.jpg,House,yes,Suzan DelBene
WMPID746,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Marilyn-Strickland.jpg,House,yes,Marilyn Strickland
WMPID753,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Derrick-VanOrden.PNG,House,yes,Derrick Van Orden
WMPID755,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/ScottFitzgerald.jpg,House,yes,Scott Fitzgerald
WMPID758,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Tom_Tiffany.jpg,House,yes,Tom Tiffany
WMPID764,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/LacyWatson.jpg,House,yes,Lacy Watson
WMPID5094,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Belinda-FoxSpencer.PNG,House,yes,Belinda Fox-Spencer
WMPID767,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/LynnetteGreyBullWY.png,House,yes,Lynnette Grey Bull
WMPID2813,,House,yes,Courtney Yvonne Burks
WMPID2014,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Sarah_Palin.PNG,House,yes,Sarah Palin
WMPID4003,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Nick-Begich.PNG,House,yes,Nicholas III Begich
WMPID4308,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mary-Peltola.PNG,House,yes,Mary Peltola
WMPID4631,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Chris-Bye.PNG,House,yes,Chris Bye
WMPID4534,,House,yes,Jonathan Smith
WMPID769,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mike-Rogers.jpg,House,yes,Mike D Rogers
WMPID2759,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/DouglasBell.jpg,House,yes,Douglas Bell
WMPID2793,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Lin_Veasey.jpg,House,yes,Karen Lin Veasey
WMPID4902,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/JohnnyCCochran.jpg,House,yes,John Charles Cochran
WMPID3188,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/0B9C262A-FF0B-44F5-9370-A57877B8671A.jpeg,House,yes,Dale Whitney Strong
WMPID2993,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Kathy-WarnerStanton.PNG,House,yes,Kathy Warner-Stanton
WMPID2063,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/PhillipGreer2022.jpg,House,yes,Phillip Joseph Greer
WMPID2677,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Beatrice_Nichols1.jpg,House,yes,Beatrice Jackson Nichols
WMPID4010,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Gavin_Goodman.JPG,House,yes,Gavin Joesph Goodman
WMPID3089,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Monte-Hodges.jpg,House,yes,Monte Hodges
WMPID2895,https://cdn.ballotpedia.org/images/f/fb/Silhouette_Placeholder_Image.png,House,yes,Roger Daugherty
WMPID2822,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Quintessa-Hathaway.jpg,House,yes,Quintessa Hathaway
WMPID2319,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Michael-White_AR.jpg,House,yes,Michael White
WMPID2651,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Lauren-MallettHays.PNG,House,yes,Lauren Hays
WMPID4244,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/John_WhiteAK2022.jpeg,House,yes,John White
WMPID3596,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Gregory_Maxwell1.jpg,House,yes,Gregory Maxwell
WMPID1594,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/EliCrane.png,House,yes,Eli Crane
WMPID2788,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Kirsten-Engel.jpg,House,yes,Kirsten Engel
WMPID1822,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Juan-Ciscomani.PNG,House,yes,Juan Ciscomani
WMPID1650,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Luis-Pozzolo.PNG,House,yes,Luis Pozzolo
WMPID2750,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Travis_Lindberg.jpeg,House,yes,Travis Lindberg
WMPID2663,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Clint-Smith.PNG,House,yes,Clint William Smith
WMPID2790,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JevinHodge.JPG,House,yes,Jevin Hodge
WMPID2195,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Kirsten-Engel.jpg,House,yes,Frank Bertone
WMPID770,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Raul-Grijalva.PNG,House,yes,Raul M Grijalva
WMPID4478,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Jeff_Zinkk.png,House,yes,Jeffrey Nelson Zink
WMPID2908,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Kelly_Cooper1.jpeg,House,yes,Kelly Cooper
WMPID2500,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Mike-Barkley.PNG,House,yes,Michael James Barkley
WMPID772,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Julia_Brownley.jpg,House,yes,Julia Brownley
WMPID2250,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Rudy-Recile.PNG,House,yes,Rudy Recile
WMPID3549,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Brian-Hawkins.PNG,House,yes,Brian Hawkins
WMPID1885,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Max-Steiner.PNG,House,yes,Max Steiner
WMPID773,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Doug_LaMalfa.jpg,House,yes,Doug LaMalfa
WMPID3563,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Doug-Brower.PNG,House,yes,Douglas Brower
